Iteration 850:       Mapping:     0.8901     (avg:     0.9134 )    Adversary:     0.7276     (avg:     0.7330 ) loss_classification:     0.1892 avg:     0.3640 accuracy :     0.9766 (avg:     0.9386 )
Iteration 860:       Mapping:     0.9026     (avg:     0.9132 )    Adversary:     0.7487     (avg:     0.7327 ) loss_classification:     0.2176 avg:     0.3578 accuracy :     0.9453 (avg:     0.9392 )
Iteration 870:       Mapping:     0.8839     (avg:     0.9127 )    Adversary:     0.7499     (avg:     0.7328 ) loss_classification:     0.4188 avg:     0.3525 accuracy :     0.9297 (avg:     0.9397 )
Iteration 880:       Mapping:     0.8716     (avg:     0.9124 )    Adversary:     0.7538     (avg:     0.7326 ) loss_classification:     0.4132 avg:     0.3483 accuracy :     0.9219 (avg:     0.9401 )
Iteration 890:       Mapping:     0.9110     (avg:     0.9120 )    Adversary:     0.7018     (avg:     0.7326 ) loss_classification:     0.3038 avg:     0.3455 accuracy :     0.9531 (avg:     0.9407 )
Iteration 900:       Mapping:     0.8940     (avg:     0.9114 )    Adversary:     0.7498     (avg:     0.7328 ) loss_classification:     0.1739 avg:     0.3391 accuracy :     0.9766 (avg:     0.9415 )
Iteration 910:       Mapping:     0.8955     (avg:     0.9110 )    Adversary:     0.7223     (avg:     0.7325 ) loss_classification:     0.4290 avg:     0.3365 accuracy :     0.9453 (avg:     0.9419 )
Iteration 920:       Mapping:     0.9597     (avg:     0.9105 )    Adversary:     0.7205     (avg:     0.7328 ) loss_classification:     0.1961 avg:     0.3281 accuracy :     0.9609 (avg:     0.9429 )
Iteration 930:       Mapping:     0.8491     (avg:     0.9100 )    Adversary:     0.7752     (avg:     0.7325 ) loss_classification:     0.1574 avg:     0.3215 accuracy :     0.9609 (avg:     0.9437 )
Iteration 940:       Mapping:     0.8961     (avg:     0.9088 )    Adversary:     0.7392     (avg:     0.7328 ) loss_classification:     0.1952 avg:     0.3168 accuracy :     0.9766 (avg:     0.9443 )
Iteration 950:       Mapping:     0.9177     (avg:     0.9083 )    Adversary:     0.7200     (avg:     0.7331 ) loss_classification:     0.2870 avg:     0.3145 accuracy :     0.9609 (avg:     0.9447 )
Iteration 960:       Mapping:     0.8952     (avg:     0.9078 )    Adversary:     0.7210     (avg:     0.7332 ) loss_classification:     0.2342 avg:     0.3093 accuracy :     0.9609 (avg:     0.9449 )
Iteration 970:       Mapping:     0.8610     (avg:     0.9078 )    Adversary:     0.7394     (avg:     0.7333 ) loss_classification:     0.5439 avg:     0.3043 accuracy :     0.9453 (avg:     0.9455 )
Iteration 980:       Mapping:     0.8704     (avg:     0.9067 )    Adversary:     0.7484     (avg:     0.7335 ) loss_classification:     0.2037 avg:     0.2990 accuracy :     0.9688 (avg:     0.9461 )
Iteration 990:       Mapping:     0.8788     (avg:     0.9054 )    Adversary:     0.7412     (avg:     0.7339 ) loss_classification:     0.3153 avg:     0.2949 accuracy :     0.9609 (avg:     0.9468 )
Iteration 1000:      Mapping:     0.8483     (avg:     0.9052 )    Adversary:     0.7547     (avg:     0.7339 ) loss_classification:     0.2710 avg:     0.2911 accuracy :     0.9375 (avg:     0.9475 )
Iteration 1010:      Mapping:     0.9180     (avg:     0.9040 )    Adversary:     0.7056     (avg:     0.7338 ) loss_classification:     0.1915 avg:     0.2902 accuracy :     0.9688 (avg:     0.9479 )
Iteration 1020:      Mapping:     0.8956     (avg:     0.9031 )    Adversary:     0.7261     (avg:     0.7345 ) loss_classification:     0.1933 avg:     0.2860 accuracy :     0.9453 (avg:     0.9485 )
Iteration 1030:      Mapping:     0.8730     (avg:     0.9028 )    Adversary:     0.7454     (avg:     0.7344 ) loss_classification:     0.2452 avg:     0.2823 accuracy :     0.9453 (avg:     0.9492 )
Iteration 1040:      Mapping:     0.8853     (avg:     0.9018 )    Adversary:     0.7448     (avg:     0.7347 ) loss_classification:     0.2392 avg:     0.2810 accuracy :     0.9531 (avg:     0.9494 )
Iteration 1050:      Mapping:     0.9047     (avg:     0.9012 )    Adversary:     0.7754     (avg:     0.7349 ) loss_classification:     0.2476 avg:     0.2789 accuracy :     0.9609 (avg:     0.9497 )
Iteration 1060:      Mapping:     0.9386     (avg:     0.9011 )    Adversary:     0.7465     (avg:     0.7353 ) loss_classification:     0.1386 avg:     0.2746 accuracy :     0.9531 (avg:     0.9506 )
Iteration 1070:      Mapping:     0.8766     (avg:     0.9006 )    Adversary:     0.7568     (avg:     0.7354 ) loss_classification:     0.2202 avg:     0.2722 accuracy :     0.9688 (avg:     0.9509 )
Iteration 1080:      Mapping:     0.8903     (avg:     0.8996 )    Adversary:     0.7383     (avg:     0.7360 ) loss_classification:     0.2559 avg:     0.2676 accuracy :     0.9688 (avg:     0.9515 )
Iteration 1090:      Mapping:     0.9120     (avg:     0.8993 )    Adversary:     0.7156     (avg:     0.7358 ) loss_classification:     0.1881 avg:     0.2645 accuracy :     0.9688 (avg:     0.9521 )
Iteration 1100:      Mapping:     0.8847     (avg:     0.8987 )    Adversary:     0.7442     (avg:     0.7358 ) loss_classification:     0.2304 avg:     0.2639 accuracy :     0.9375 (avg:     0.9523 )
Iteration 1110:      Mapping:     0.8219     (avg:     0.8978 )    Adversary:     0.7758     (avg:     0.7363 ) loss_classification:     0.2473 avg:     0.2610 accuracy :     0.9688 (avg:     0.9530 )
Iteration 1120:      Mapping:     0.8928     (avg:     0.8981 )    Adversary:     0.7152     (avg:     0.7359 ) loss_classification:     0.0946 avg:     0.2555 accuracy :     0.9766 (avg:     0.9538 )
Iteration 1130:      Mapping:     0.9031     (avg:     0.8972 )    Adversary:     0.7159     (avg:     0.7365 ) loss_classification:     0.1500 avg:     0.2521 accuracy :     0.9688 (avg:     0.9545 )
Iteration 1140:      Mapping:     0.8927     (avg:     0.8962 )    Adversary:     0.7573     (avg:     0.7371 ) loss_classification:     0.0636 avg:     0.2485 accuracy :     0.9922 (avg:     0.9549 )
Iteration 1150:      Mapping:     0.8452     (avg:     0.8963 )    Adversary:     0.7617     (avg:     0.7370 ) loss_classification:     0.2534 avg:     0.2460 accuracy :     0.9688 (avg:     0.9556 )
Iteration 1160:      Mapping:     0.8860     (avg:     0.8952 )    Adversary:     0.7152     (avg:     0.7370 ) loss_classification:     0.0894 avg:     0.2423 accuracy :     0.9766 (avg:     0.9563 )
Iteration 1170:      Mapping:     0.8821     (avg:     0.8945 )    Adversary:     0.7223     (avg:     0.7372 ) loss_classification:     0.1526 avg:     0.2394 accuracy :     0.9766 (avg:     0.9569 )
Iteration 1180:      Mapping:     0.8749     (avg:     0.8939 )    Adversary:     0.7491     (avg:     0.7375 ) loss_classification:     0.2632 avg:     0.2374 accuracy :     0.9531 (avg:     0.9575 )
Iteration 1190:      Mapping:     0.8742     (avg:     0.8942 )    Adversary:     0.7607     (avg:     0.7370 ) loss_classification:     0.0711 avg:     0.2354 accuracy :     0.9688 (avg:     0.9581 )
Iteration 1200:      Mapping:     0.8863     (avg:     0.8929 )    Adversary:     0.7340     (avg:     0.7372 ) loss_classification:     0.2770 avg:     0.2334 accuracy :     0.9766 (avg:     0.9586 )
Iteration 1210:      Mapping:     0.8475     (avg:     0.8919 )    Adversary:     0.7445     (avg:     0.7374 ) loss_classification:     0.1265 avg:     0.2311 accuracy :     0.9688 (avg:     0.9589 )
Iteration 1220:      Mapping:     0.8346     (avg:     0.8914 )    Adversary:     0.7569     (avg:     0.7373 ) loss_classification:     0.1191 avg:     0.2285 accuracy :     0.9766 (avg:     0.9595 )
Iteration 1230:      Mapping:     0.8378     (avg:     0.8908 )    Adversary:     0.7563     (avg:     0.7375 ) loss_classification:     0.3258 avg:     0.2287 accuracy :     0.9219 (avg:     0.9597 )
Iteration 1240:      Mapping:     0.8749     (avg:     0.8900 )    Adversary:     0.7190     (avg:     0.7377 ) loss_classification:     0.2931 avg:     0.2278 accuracy :     0.9531 (avg:     0.9599 )
Iteration 1250:      Mapping:     0.8614     (avg:     0.8893 )    Adversary:     0.7410     (avg:     0.7378 ) loss_classification:     0.0409 avg:     0.2263 accuracy :     0.9766 (avg:     0.9602 )
Iteration 1260:      Mapping:     0.8886     (avg:     0.8888 )    Adversary:     0.7211     (avg:     0.7376 ) loss_classification:     0.3615 avg:     0.2246 accuracy :     0.9531 (avg:     0.9604 )
Iteration 1270:      Mapping:     0.9163     (avg:     0.8884 )    Adversary:     0.6860     (avg:     0.7374 ) loss_classification:     0.0927 avg:     0.2223 accuracy :     0.9844 (avg:     0.9609 )
Iteration 1280:      Mapping:     0.9186     (avg:     0.8874 )    Adversary:     0.7115     (avg:     0.7379 ) loss_classification:     0.2232 avg:     0.2207 accuracy :     0.9609 (avg:     0.9612 )
Iteration 1290:      Mapping:     0.8689     (avg:     0.8875 )    Adversary:     0.7589     (avg:     0.7380 ) loss_classification:     0.1979 avg:     0.2192 accuracy :     0.9688 (avg:     0.9615 )
Iteration 1300:      Mapping:     0.8870     (avg:     0.8872 )    Adversary:     0.7488     (avg:     0.7383 ) loss_classification:     0.4479 avg:     0.2194 accuracy :     0.9531 (avg:     0.9616 )
Iteration 1310:      Mapping:     0.8574     (avg:     0.8866 )    Adversary:     0.7670     (avg:     0.7385 ) loss_classification:     0.2813 avg:     0.2202 accuracy :     0.9453 (avg:     0.9617 )
Iteration 1320:      Mapping:     0.8766     (avg:     0.8862 )    Adversary:     0.7391     (avg:     0.7384 ) loss_classification:     0.1311 avg:     0.2193 accuracy :     0.9844 (avg:     0.9622 )
Iteration 1330:      Mapping:     0.8505     (avg:     0.8852 )    Adversary:     0.7552     (avg:     0.7387 ) loss_classification:     0.1197 avg:     0.2183 accuracy :     0.9609 (avg:     0.9623 )
Iteration 1340:      Mapping:     0.8868     (avg:     0.8850 )    Adversary:     0.7261     (avg:     0.7390 ) loss_classification:     0.3092 avg:     0.2147 accuracy :     0.9375 (avg:     0.9627 )
Iteration 1350:      Mapping:     0.8738     (avg:     0.8844 )    Adversary:     0.7145     (avg:     0.7391 ) loss_classification:     0.2005 avg:     0.2167 accuracy :     0.9766 (avg:     0.9624 )
Iteration 1360:      Mapping:     0.8762     (avg:     0.8838 )    Adversary:     0.7500     (avg:     0.7394 ) loss_classification:     0.0940 avg:     0.2129 accuracy :     0.9609 (avg:     0.9628 )
Iteration 1370:      Mapping:     0.8593     (avg:     0.8835 )    Adversary:     0.7519     (avg:     0.7390 ) loss_classification:     0.1659 avg:     0.2119 accuracy :     0.9688 (avg:     0.9629 )
Iteration 1380:      Mapping:     0.8386     (avg:     0.8825 )    Adversary:     0.7731     (avg:     0.7394 ) loss_classification:     0.1100 avg:     0.2107 accuracy :     0.9688 (avg:     0.9631 )
Iteration 1390:      Mapping:     0.9011     (avg:     0.8820 )    Adversary:     0.7432     (avg:     0.7393 ) loss_classification:     0.1039 avg:     0.2108 accuracy :     0.9844 (avg:     0.9631 )
Iteration 1400:      Mapping:     0.8583     (avg:     0.8824 )    Adversary:     0.7608     (avg:     0.7389 ) loss_classification:     0.3028 avg:     0.2115 accuracy :     0.9531 (avg:     0.9631 )
Iteration 1410:      Mapping:     0.8629     (avg:     0.8812 )    Adversary:     0.7286     (avg:     0.7395 ) loss_classification:     0.2811 avg:     0.2097 accuracy :     0.9609 (avg:     0.9638 )
